name,category,primaryUPC,storeId,isAvailable,isFeatured,updatedAt,description,subsidised,UOM,disposableFee,_id,markup,stock,isMeasuredInWeight,images,tax,price
Zipper Bags,Other,2783331049082,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac46,35.0,True,False,,0.12,184.0
Chandni Cone,Other,250819831221,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac4f,35.0,True,False,,0.05,1630.0
Eat Real Quinoa 50 G,Other,190328909489,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac55,35.0,True,False,,0.05,110.0
Eat Real Blueberries 85G,Other,190328909700,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac59,35.0,True,False,,0.05,221.0
Eat Real Apricots 120 G,Other,190328911093,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac5d,35.0,True,False,,0.05,296.0
Eat Real Mango Diced 120 G,Other,190328911314,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac61,35.0,True,False,,0.05,221.0
Eat Real Ginger Sliced 120 G,Other,190328911444,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac63,35.0,True,False,,0.05,221.0
Celebes Coconut Water,Other,14804888940273,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac66,35.0,True,False,,0.05,407.0
Schweppes,Other,166153,69fc370f5297fb4d17052acc,False,False,,,False,,16.0,6a08cff8810608954715ac67,35.0,True,False,,0.05,96.0
Mango Unpeeled Pickle,Other,181818704028,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac6c,35.0,True,False,,0.05,221.0
Mango Unpeeled,Other,181818704363,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac6e,35.0,True,False,,0.05,296.0
Fiji Ocean,Other,184854000024,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac78,35.0,True,False,,0.05,296.0
Spicy Para 283Gm,Other,187067700392,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac7c,35.0,True,False,,0.05,296.0
Kala Chana,Other,686851140272,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac7d,35.0,True,False,,0.05,296.0
Masoor Dal,Other,190328903241,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac80,35.0,True,False,,0.05,259.0
Mixed Pickle In Oil,Other,181818705018,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac84,35.0,True,False,,0.05,296.0
Red Chilly Stuffed,Other,181818705094,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac89,35.0,True,False,,0.05,296.0
Lotus Stem Pickle 800Gm,Other,181818705278,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac8f,35.0,True,False,,0.05,221.0
Ginger Lime &Green Chillies,Other,181818705292,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac90,35.0,True,False,,0.05,296.0
Amla Murabba 1Kg,Other,181818705346,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac91,35.0,True,False,,0.05,370.0
Red Stuffed Chilli,Other,181818705780,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac94,35.0,True,False,,0.05,296.0
Gagan Roasted Gram 400 G,Other,115620843835,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac96,35.0,True,False,,0.05,221.0
Kahi Iron And Dasta,Other,109,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac9b,35.0,True,False,,0.05,1110.0
Sev Machine  9,Other,105,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac9c,35.0,True,False,,0.05,1407.0
Garam Masala,Other,085441002419,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aca9,35.0,True,False,,0.05,370.0
Puffs Marshmallow 200Gm,Other,0870572007987,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acab,35.0,True,False,,0.05,221.0
Sliced Mango Pickle 1000Gm,Other,088525000071,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acae,35.0,True,False,,0.05,592.0
Ship Madras Curry Powder 500Gm,Other,088525001245,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acb4,35.0,True,False,,0.05,370.0
Fish Curry 1Oogm,Other,088525003812,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acb5,35.0,True,False,,0.05,110.0
Meat Curry Gravy Mix,Other,088525003843,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acb6,35.0,True,False,,0.05,110.0
Chaat House 325Gm,Other,088525100665,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acbc,35.0,True,False,,0.05,147.0
Poonjiajis,Other,088525100689,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acbd,35.0,True,False,,0.05,147.0
"Rosemary Ground 50Gm,",Other,089184102573,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acbf,35.0,True,False,,0.05,147.0
Indomie Noodles Chicken Cury,Other,089686120134,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acc0,35.0,True,False,,0.05,24.0
Sunlight 740Ml,Other,072613171033,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715accf,35.0,True,False,,0.12,296.0
Pocky Strawberry Crush 51G,Other,073141558273,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acdd,35.0,True,False,,0.05,259.0
Pocky Green Tea Sticks,Other,073141552530,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ace1,35.0,True,False,,0.05,221.0
Shalini Khicha Papad 400Gm,Other,068656003950,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abb8,35.0,True,False,,0.05,370.0
Surati Moong Dal 341Gm,Other,068656001918,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abbb,35.0,True,False,,0.05,244.0
Surati Pani Puri115Gm,Other,068656002052,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abbc,35.0,True,False,,0.05,333.0
Surati Snacks,Other,068656002106,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abbe,35.0,True,False,,0.05,244.0
Surati Sev Hot 300Gm,Other,068656002304,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abc0,35.0,True,False,,0.05,259.0
Sev Moong,Other,068656002311,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abc1,35.0,True,False,,0.05,244.0
Surati Bhusu 341G,Other,068656001215,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abc6,35.0,True,False,,0.05,296.0
Hellmanns Mayonnaise 710Ml,Other,068400662501,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abc8,35.0,True,False,,0.05,370.0
Green G Sweet Peas 398Ml,Other,069052014601,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abcd,35.0,True,False,,0.05,162.0
Brisk 355Ml,Other,069000070000,69fc370f5297fb4d17052acc,False,False,,,False,,6.0,6a08cff8810608954715abd4,35.0,True,False,,0.05,73.0
Cranberries 340Gm,Other,068820120711,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abd8,35.0,True,False,,0.05,73.0
Compliments White Potatoes2Lb,Other,068820114376,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abd9,35.0,True,False,,0.05,147.0
Tortillas 352G,Other,068820130451,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abda,35.0,True,False,,0.05,221.0
Organic Tortillas 425Gm,Other,068826142106,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abdb,35.0,True,False,,0.05,296.0
Organic Tortilla 425Gm,Other,068826142144,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abdd,35.0,True,False,,0.05,296.0
Rangooni Val 4Lb,Other,069184048017,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abe3,35.0,True,False,,0.05,518.0
Moong Dal 2Lb,Other,069184047867,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abe6,35.0,True,False,,0.05,221.0
Aloo Matter 280Gm,Other,069184046921,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abee,35.0,True,False,,0.05,133.0
Bombay Pulav 250Gm,Other,069184047027,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abf7,35.0,True,False,,0.05,133.0
Sher Punjabi Shakkar 1Kg,Other,06918400988906918400,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abf9,35.0,True,False,,0.05,296.0
Triphla Powder,Other,069184016979,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abfa,35.0,True,False,,0.05,147.0
Ajwain Powder 50Gm,Other,069184017921,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abfc,35.0,True,False,,0.05,147.0
Anistar 100G,Other,069184100470,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac0e,35.0,True,False,,0.05,221.0
Paprika Hungarian  100G,Other,069184101156,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac14,35.0,True,False,,0.05,221.0
Chilli Whole Round 100Gm,Other,069184101644,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac19,35.0,True,False,,0.05,221.0
Sumac,Other,069184102535,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac1a,35.0,True,False,,0.05,147.0
Guru Ji Punjabi Shakkar  2 Kg,Other,069184121512,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac26,35.0,True,False,,0.05,592.0
Palm Oil,Other,3700019530013,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac2d,35.0,True,False,,0.05,592.0
Jumbo Avacados 6 Pc,Other,28,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac3e,35.0,True,False,,0.05,296.0
Wax Paper 100 Sq Ft,Other,2783310490119,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac41,35.0,True,False,,0.05,184.0
Cling Film,Other,2783331049037,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac42,35.0,True,False,,0.05,147.0
Diamond Plastic Wrap 50M,Other,2783331049044,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac45,35.0,True,False,,0.12,147.0
Time With Lemon 740 Ml,Other,2783360008432,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac49,35.0,True,False,,0.12,221.0
Quinoa Red & White,Other,190328909380,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac52,35.0,True,False,,0.05,592.0
Royal Cascadia Sugar 1Lb,Other,190328909564,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac58,35.0,True,False,,0.05,110.0
Eat Real Cranberries 85G,Other,190328909793,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac5c,35.0,True,False,,0.05,147.0
Eat Real Banana Chips 120 G,Other,190328911116,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac5e,35.0,True,False,,0.05,147.0
Eat Real Berry & Cherry Mix 85,Other,190328911468,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac64,35.0,True,False,,0.05,221.0
Spa Veda Oil,Other,1616106,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac69,35.0,True,False,,0.05,147.0
Dheu Pickle 800Gm,Other,181818701515,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac6a,35.0,True,False,,0.05,296.0
Gulkand 300Gm,Other,181818704264,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac6d,35.0,True,False,,0.05,221.0
Gooseberry Pickle,Other,181818705131,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac71,35.0,True,False,,0.05,296.0
Gulkand 1Kg,Other,181818704608,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac72,35.0,True,False,,0.05,370.0
Ghar Se Apple Muraba,Other,818187000641,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac73,35.0,True,False,,0.05,370.0
Harar Murababa,Other,181818704653,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac75,35.0,True,False,,0.05,333.0
Sarso Ka Saag 825Gm,Other,181818704677,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac76,35.0,True,False,,0.05,184.0
Mackerel,Other,880960005037,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac79,35.0,True,False,,0.05,147.0
Mom Made Namak Para 283 G,Other,187067700385,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac7b,35.0,True,False,,0.05,296.0
Brar Malai Paneer 375Gm,Other,182757000578,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac83,35.0,True,False,,0.05,296.0
Karela Pickle,Other,818187000658,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac8e,35.0,True,False,,0.05,296.0
Rice Vermicelli 400Gm,Other,135976335129,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac97,35.0,True,False,,0.05,147.0
Scourer 6Pc,Other,1234567811512,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac9a,35.0,True,False,,0.05,221.0
Rohu Steaks,Other,102150402007,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac9d,35.0,True,False,,0.05,518.0
Jelly Cups- 35 Cups,Other,095916472867,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aca2,35.0,True,False,,0.05,740.0
Easy Peel Mandrines 2Lb,Other,091636583791,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aca6,35.0,True,False,,0.05,221.0
Rewa G Jackfruite 324Gm,Other,094922486875,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aca7,35.0,True,False,,0.05,74.0
Sliced Mango Pickle 500Gm,Other,088525000064,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acad,35.0,True,False,,0.05,296.0
Mango Chutney 500Gm,Other,088525000262,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acb0,35.0,True,False,,0.05,296.0
Mango Chutney 500Gm,Other,088525000309,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acb2,35.0,True,False,,0.05,296.0
Chicken Curry,Other,08902167000218,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acbe,35.0,True,False,,0.05,125.0
Indomie Noodles,Other,089686140101,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acc2,35.0,True,False,,0.05,56.0
Tea India Black Tea Bags 100,Other,084643932393,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acc5,35.0,True,False,,0.05,444.0
Tea India 136G,Other,084643932874,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acc6,35.0,True,False,,0.05,444.0
Me Chua Tamarind 227G,Other,084909007971,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acca,35.0,True,False,,0.05,147.0
Sunlight Detergent,Other,072613450008,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acd3,35.0,True,False,,0.12,814.0
Faygo Raisin 710 Ml,Other,073800006909,69fc370f5297fb4d17052acc,False,False,,,False,,16.0,6a08cff8810608954715acda,35.0,True,False,,0.12,37.0
Brownberry Croutons 170Gm,Other,073410016886,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acdb,35.0,True,False,,0.05,184.0
Panasonic Batteries,Other,073096500273,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715acdf,35.0,True,False,,0.05,184.0
Pocky,Other,073141552943,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ace2,35.0,True,False,,0.05,110.0
Pocky 2Pcks,Other,073141553063,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ace4,35.0,True,False,,0.05,221.0
Ragu  Beef Sauce 640Ml,Other,068400661269,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aadf,35.0,True,False,,0.05,221.0
Knorr,Other,068400804291,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aae6,35.0,True,False,,0.05,125.0
Knorr Soup 56G,Other,068400804352,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aae7,35.0,True,False,,0.05,125.0
Buns Master 1Lb,Other,068389042561,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aaf0,35.0,True,False,,0.05,281.0
Knorr Sweet Corn 46 G,Other,068400209683,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aaf9,35.0,True,False,,0.05,110.0
Knorr Sweet Corn 47Gm,Other,068400209713,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aafc,35.0,True,False,,0.05,110.0
Red Rose Tea 60Bags,Other,068400443803,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab02,35.0,True,False,,0.05,296.0
Taj Mahal 450G,Other,068400562108,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab04,35.0,True,False,,0.05,444.0
Red Label 450G,Other,068400562801,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab06,35.0,True,False,,0.05,370.0
Red Label 200G,Other,068400563105,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab09,35.0,True,False,,0.05,370.0
Kissan Ghee 908Gm,Other,066033004071,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab0d,35.0,True,False,,0.05,444.0
Madras Curry Paste 240Ml,Other,066033101046,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab0e,35.0,True,False,,0.05,296.0
Clamato Extre Spicy 945Ml,Other,065912006526,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab16,35.0,True,False,,0.05,266.0
Close Up Paste,Other,065333909246,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab20,35.0,True,False,,0.12,147.0
Aim Paste,Other,065333909284,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab21,35.0,True,False,,0.12,147.0
Mr Goudas Chick Peas 2.84Lt,Other,065349002849,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab23,35.0,True,False,,0.05,444.0
Cheerios,Other,065633279445,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab27,35.0,True,False,,0.05,221.0
Honey Nut Cherrios,Other,065633279469,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab28,35.0,True,False,,0.05,221.0
Multi Grain Cherrios,Other,065633279612,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab2b,35.0,True,False,,0.05,481.0
Oatmeal Crisp Triple Berry,Other,065633279674,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab2c,35.0,True,False,,0.05,488.0
Dole Pineapple Slice 398Ml,Other,065250002860,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab40,35.0,True,False,,0.05,221.0
Maxwell House Coffee 326G,Other,066188032349,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab49,35.0,True,False,,0.05,666.0
Sardines 106Gm,Other,066613000080,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab4c,35.0,True,False,,0.05,147.0
Shake Bake 184Gr,Other,066188044403,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab53,35.0,True,False,,0.05,296.0
Maxwell House,Other,066188136603,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab56,35.0,True,False,,0.05,518.0
Club House Salad Dip 28Gm,Other,066200007003,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab57,35.0,True,False,,0.05,118.0
Oka Mango Pudding 420G,Other,066806121363,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab64,35.0,True,False,,0.05,111.0
Oka Fruits Pudding,Other,066806121400,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab65,35.0,True,False,,0.05,221.0
Oka Lychee Pudding 80G*6Pc,Other,066806121455,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab67,35.0,True,False,,0.05,221.0
Aro Mangosteen Pudding 80G*6,Other,066806121462,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab68,35.0,True,False,,0.05,185.0
Oka Taro Pudding 80G*6Cups,Other,066806121486,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab6a,35.0,True,False,,0.05,185.0
Rabbit Jelly Jar,Other,066806131096,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab6c,35.0,True,False,,0.05,740.0
Oka Udon Noodles 200G,Other,066806864611,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab6f,35.0,True,False,,0.05,73.0
Kissan Fish Masala 265 G,Other,066033201111,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab72,35.0,True,False,,0.05,814.0
Tikka Masala 400Ml,Other,066033601034,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab7c,35.0,True,False,,0.05,370.0
Hot Chilli Sauce 350Ml,Other,066033601164,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab7e,35.0,True,False,,0.05,333.0
Kissan Guava Jam 375Ml,Other,066033601188,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab80,35.0,True,False,,0.05,444.0
Szechuan Mix 45Gm,Other,066200019709,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab8f,35.0,True,False,,0.05,125.0
Minute Tapioca 227Gm,Other,066200092306,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab93,35.0,True,False,,0.05,147.0
Rice Flour 227Gm,Other,066200092603,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab95,35.0,True,False,,0.05,147.0
Old Dutch,Other,066343142586,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ab9b,35.0,True,False,,0.05,296.0
Old Dutch,Other,066343240312,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715aba5,35.0,True,False,,0.05,296.0
Skim Milk Powder 5Oogr,Other,068700010583,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abac,35.0,True,False,,0.05,525.0
Khatta Meetha,Other,068656001802,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abba,35.0,True,False,,0.05,244.0
Bhujiya,Other,068656001178,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abc4,35.0,True,False,,0.05,244.0
Bhugra,Other,068656001192,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abc5,35.0,True,False,,0.05,184.0
Surati Bhel Mix 300G,Other,068656001284,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abc9,35.0,True,False,,0.05,244.0
Green Giant Corn398Ml,Other,069052102605,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abce,35.0,True,False,,0.05,162.0
Sabina Pigeon Peas 425Gm,Other,069065019570,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abd0,35.0,True,False,,0.05,133.0
Akkalgaro Whole 50Gm,Other,069184000152,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abd1,35.0,True,False,,0.05,147.0
Organic Tortillas 425Gm,Other,068826142137,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abdc,35.0,True,False,,0.05,296.0
Yeast 200Gm,Other,069184048178,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abe4,35.0,True,False,,0.05,296.0
Fine Granulated Sugar,Other,069184047812,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abe7,35.0,True,False,,0.05,147.0
Deggi Mirch 400G,Other,069184045993,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abea,35.0,True,False,,0.05,370.0
Anistar Ground 50Gm,Other,069184029474,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abeb,35.0,True,False,,0.05,296.0
Mix Dal 8.8Lb,Other,069184046877,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abed,35.0,True,False,,0.05,962.0
Dal Makhani 280Gm,Other,069184046952,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abf0,35.0,True,False,,0.05,133.0
Dal Tadka 280Gm,Other,069184046969,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abf1,35.0,True,False,,0.05,133.0
Peas Pulav 250Gm,Other,069184047010,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abf6,35.0,True,False,,0.05,110.0
Sher Punjabi Shakker,Other,069184009889,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715abf8,35.0,True,False,,0.05,296.0
Savoy Whole 25G,Other,069184025032,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac01,35.0,True,False,,0.05,147.0
Guruji Bel Murabba 1 Kg,Other,069184027715,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac03,35.0,True,False,,0.05,444.0
Guruji Harar Murabba 1 Kg,Other,069184027746,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac04,35.0,True,False,,0.05,444.0
H Cardamom Green 100Gm,Other,069184100227,69fc370f5297fb4d17052acc,False,False,,,False,,0.0,6a08cff8810608954715ac0a,35.0,True,False,,0.05,518.0
